ticker,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda
SPWR,2022-12-31,USD,1780007000,1268514000,377026000,509506000,316815000,178536000,772884000,74522000,66583000,174722000,48384000,126338000,184870000,182577000,132480000,216924000,192585000,1204353000,1050346000,242229000,347392000,592676000,82404000,203871000,7878000,308000,507323000,308000,82712000,289438000,112797000,574851000,226646000,-2015178000,174000,174269000,-11616000,None,None,None,None,9504000,11849000,2643000,88562000,8618000,-15732000,-4599000,0,943000,0,None,None,None,None,0,0,None,0,None,-31947000,None,7613000,104648000,497312000,392664000,392664000,15572000,82160000,5560000,89076000,None,-3420000,2922000,6342000,497312000,-6755000,None,9504000,4713000,-2900000,None,7613000,8084000,11055000,27320000
SPWR,2022-09-30,USD,1717494000,1190318000,396510000,535245000,228253000,None,527176000,64784000,61274000,24312000,24312000,126338000,None,47172000,138735000,207176000,206630000,1150870000,910317000,194133000,None,None,2185000,240553000,5656000,72567000,426794000,72567000,74752000,132137000,118242000,557625000,None,-2073788000,174000,174155000,-5289000,None,None,None,None,8048000,16875000,-28315000,5728000,142632000,256616000,-45997000,None,874000,None,None,None,None,None,0,None,None,-874000,None,205330000,None,139407000,105447000,475711000,370264000,370264000,12487000,87124000,6784000,92960000,None,-4072000,144000,4216000,475711000,135368000,None,8048000,142507000,3100000,None,139407000,139365000,146723000,154780000
SPWR,2022-06-30,USD,1536472000,1071587000,206355000,499935000,222524000,None,464885000,50675000,56875000,24401000,24401000,126338000,None,29084000,293580000,163139000,169882000,1117381000,903091000,148147000,None,None,62089000,214290000,3599000,54129000,486388000,54130000,116218000,148252000,117942000,413317000,None,-2213195000,174000,174081000,-55827000,None,None,None,None,12383000,14151000,-25585000,-18022000,-62327000,119568000,2344000,None,2256000,None,None,None,None,None,0,None,None,-2256000,None,66085000,None,-63112000,81499000,417772000,336273000,336273000,-17961000,93043000,7405000,99460000,None,-5872000,92000,5964000,417772000,-14652000,None,12383000,-59886000,3226000,None,-42496000,-63143000,-53922000,-41539000
SPWR,2022-03-31,USD,1570775000,1159893000,142250000,451085000,245612000,None,410882000,42495000,80976000,24776000,24776000,126338000,None,16337000,308835000,302638000,129529000,1211114000,1056207000,179069000,None,None,107863000,154907000,37654000,338000000,531850000,338000,445863000,262197000,109295000,358615000,222573000,-2150083000,174000,173846000,-108750000,None,None,None,None,4665000,10157000,-12354000,35081000,-28460000,132519000,-9818000,None,7332000,None,None,None,None,None,None,None,None,-7332000,None,13951000,None,-27871000,72309000,350277000,277968000,277968000,-10590000,76996000,5010000,82899000,None,-5002000,42000,5044000,350277000,1444000,None,4665000,-39514000,-11643000,None,-2166000,-27869000,-34470000,-29805000
SPWR,2021-12-31,USD,1554806000,1073466000,123735000,489615000,214432000,124952000,951542000,33560000,77751000,177696000,51358000,126338000,466533000,466533000,365880000,124342000,156994000,1164782000,509596000,138514000,202301000,219136000,109568000,309549000,0,424057000,109568000,380000,533625000,113764000,141197000,388389000,215240000,-2122212000,173000,173052000,-108750000,None,None,None,None,4665000,10157000,-12354000,-35081000,-28460000,132519000,-9818000,0,None,0,None,None,None,None,0,0,None,0,None,13951000,None,20196000,60245000,539294000,486753000,333480000,-56033000,96804000,5573000,108574000,None,-5203000,39000,10251000,347830000,69969000,None,4008000,28943000,8747000,5203000,38861000,21989000,39194000,41099000
SPWR,2021-09-30,USD,1428734000,1139413000,268574000,579294000,241425000,None,4826000,29751000,86495000,None,None,None,None,86858000,310720000,110472000,150205000,1061729000,394468000,157742000,None,None,66304000,667261000,48708000,42082000,66304000,42082000,580464000,83172000,137469000,366168000,212740000,-2142408000,172000,172915000,-2411000,8423000,None,53712000,37452000,4008000,7141000,14099000,1567000,20994000,-131341000,1527000,4027000,2500000,2500000,None,None,None,None,-2998000,None,None,-5498000,None,-53000000,None,-84376000,62389000,283312000,220923000,263986000,16768000,43704000,2615000,45621000,None,-5171000,83000,5171000,283312000,-86099000,None,1681000,-86376000,-2000000,5171000,-72707000,-84390000,-81205000,-78179000
SPWR,2021-06-30,USD,1546632000,1061347000,140462000,513282000,235843000,None,5347000,32507000,90075000,None,None,None,None,288793000,372820000,111819000,344153000,1102619000,408230000,158631000,None,None,74071000,694389000,48199000,481283000,74071000,58224000,603553000,94357000,149593000,443245000,211931000,-2058032000,172000,172842000,-23712000,3118000,None,-8969000,23219000,1681000,-492000,1541000,5583000,-84307000,178272000,-25349000,-24540000,809000,809000,None,None,None,None,None,None,None,-809000,None,129211000,None,75207000,60711000,260751000,200040000,247896000,13181000,49478000,4258000,47530000,None,-6630000,114000,6630000,266041000,84075000,None,2968000,78807000,3600000,6630000,87094000,75699000,85437000,88321000
SPWR,2021-03-31,USD,1594771000,1101647000,213105000,538485000,230694000,None,493124000,46790000,95008000,298000,298000,None,None,254763000,325380000,92757000,326766000,1233908000,500692000,156552000,None,None,94724000,733216000,55869000,86436000,157180000,86436000,722234000,89990000,152943000,359657000,207596000,-2133239000,172000,172264000,22030000,4082000,None,-13170000,-6824000,2968000,4930000,7023000,-10096000,74769000,8762000,-108603000,-44424000,4335000,4335000,None,None,None,None,None,None,None,-1337000,None,-77811000,None,-48385000,45966000,240136000,194170000,256524000,-1378000,42267000,4624000,47344000,None,-7027000,52000,7027000,240136000,-44515000,None,2849000,-53511000,-5126000,7027000,-47147000,-48287000,-46484000,-42795000
SPWR,2020-12-31,USD,1646482000,790315000,232765000,232765000,210582000,110038000,1457724000,46766000,90777000,697000,697000,0,624873000,624873000,0,103076000,695712000,1239996000,529731000,166066000,205188000,159590000,97059000,359015000,53344000,478890000,159590000,56447000,575949000,95947000,157597000,404167000,205476000,-2085246000,170000,170428000,-40383000,15395000,None,-37613000,2728000,2849000,1964000,-4114000,8271000,-49498000,-1399000,24416000,36247000,2118000,2118000,None,None,None,None,None,None,None,-2118000,None,-17366000,None,412475000,75151000,341810000,266659000,266659000,23955000,52510000,3275000,51196000,None,-8422000,72000,8422000,341686000,415880000,None,2567000,431259000,18784000,8422000,412475000,413204000,439681000,442297000
SPWR,2020-09-30,USD,1449309000,861328000,324741000,324741000,178139000,94800000,921402000,50397000,94919000,1073000,1073000,None,342018000,342018000,6187000,103077000,423197000,1456375000,754298000,162499000,84752000,494508000,96625000,332907000,54095000,490518000,397883000,68386000,587143000,103333000,137981000,-10299000,201090000,-2497409000,170000,170139000,15122000,55082000,None,14714000,33605000,2567000,1403000,14067000,17701000,412716000,140059000,-258120000,-11855000,4387000,-90791000,None,None,None,None,None,1355000,None,90791000,None,-102939000,None,44626000,37140000,274806000,237666000,237666000,-2066000,35462000,5344000,39206000,None,-7090000,104000,7090000,274806000,155457000,None,11927000,81351000,36725000,7090000,109450000,45654000,88441000,100368000
SPWR,2020-06-30,USD,1938523000,1112778000,235307000,235307000,360416000,157100000,1115902000,299644000,234598000,3280000,3280000,None,292235000,292235000,6322000,228360000,404222000,1897218000,1083128000,357046000,150047000,565826000,128643000,485903000,62906000,513305000,437183000,92676000,641948000,158578000,186737000,31656000,200796000,-2431732000,170000,170059000,-43671000,7117000,None,47731000,-19245000,11927000,2369000,-54120000,5382000,89970000,-66707000,185677000,-1502000,74000,8111000,None,None,None,None,None,0,None,-8111000,None,82756000,None,19378000,25652000,217667000,192015000,331316000,-7298000,36014000,5994000,32950000,None,-10205000,-1757000,8448000,363372000,71205000,None,16918000,20484000,1106000,10205000,55890000,17802000,28932000,49569000
SPWR,2020-03-31,USD,1997524000,1203398000,205452000,205452000,391800000,243500000,1013748000,312192000,225108000,5568000,5568000,None,230264000,230264000,None,191000,338838000,1977463000,831430000,403180000,189848000,260166000,124682000,527017000,65164000,827438000,124060000,98095000,952120000,130669000,199994000,9432000,199543000,-2451110000,170000,169755000,20651000,2341000,None,-67961000,-119359000,16918000,4592000,-76789000,-36336000,18398000,16512000,-7417000,-8651000,1467000,1467000,None,None,None,None,None,None,None,-1467000,None,62125000,None,-1431000,29184000,290546000,261362000,411742000,-20603000,40717000,7768000,49787000,None,-10537000,-1344000,9193000,449190000,50438000,None,16892000,-546000,885000,10537000,21540000,-708000,8647000,27867000
SPWR,2019-12-31,USD,2171921000,1380931000,422955000,422955000,163405000,234462000,949261000,55860000,87490000,7121000,7466000,None,226602000,226602000,None,411000,277805000,2150422000,898409000,207062000,68305000,218549000,44473000,1364287000,55552000,932599000,44473000,112340000,1094494000,164539000,157774000,10163000,192633000,-2449679000,168000,168121000,-179493000,5578000,None,-108729000,42006000,16892000,6213000,17880000,43061000,-2138000,39326000,-73992000,10814000,6914000,94055000,None,None,None,None,None,9754000,None,-94055000,None,-214159000,None,5441000,86074000,401617000,315543000,508622000,30755000,42527000,7723000,55320000,None,-9489000,-1097000,8392000,603761000,31741000,None,18059000,11841000,6400000,9489000,47361000,-280000,20233000,42377000
SPWR,2019-09-30,USD,1889672000,1106425000,188983000,188983000,388508000,213055000,821834000,335375000,204166000,9504000,9504000,None,203228000,203228000,6033000,178900000,262072000,2049928000,842219000,440267000,None,80297000,610000,1273688000,53451000,48460000,79687000,866659000,49070000,163164000,226729000,-166677000,191725000,-2455119000,143000,142577000,-4251000,50869000,None,34789000,71169000,18059000,12295000,20484000,20311000,5977000,13671000,237628000,88519000,908000,908000,None,None,None,None,None,0,None,170926000,None,5977000,None,-15017000,45495000,286042000,240547000,427707000,-19778000,41428000,8837000,65273000,None,-10649000,-1719000,8930000,475958000,45111000,None,15298000,-12089000,2928000,10649000,18644000,-14923000,-3159000,16308000
SPWR,2019-06-30,USD,1938927000,1011440000,167253000,167253000,350575000,220348000,767584000,434011000,207933000,11698000,11698000,None,35045000,35045000,None,112000,261344000,2035572000,770796000,398071000,None,62874000,630000,1345289000,47259000,102347000,62244000,919851000,102977000,163007000,228249000,-158490000,191434000,-2440102000,143000,142515000,-36071000,2849000,None,57519000,25500000,15298000,16896000,-2921000,45989000,-19208000,38503000,10057000,3788000,292000,292000,None,None,None,None,None,6528000,None,-292000,None,-41363000,None,121459000,26149000,442630000,416481000,416481000,66195000,61978000,18159000,-46395000,None,-16424000,566000,16424000,573567000,67768000,None,22534000,127527000,6068000,16424000,162024000,121625000,143951000,166485000
SPWR,2019-03-31,USD,2307731000,1490132000,185554000,185554000,334390000,164933000,665205000,413347000,195034000,10858000,10858000,None,36336000,36336000,None,179000,185371000,2529187000,1299827000,347233000,None,41838000,620000,1324627000,37992000,71593000,41218000,888487000,72213000,782326000,234386000,-286412000,190940000,-2561561000,142000,142393000,-81061000,3558000,None,58014000,-5700000,22534000,11656000,60827000,20386000,110074000,-6337000,50100000,8999000,493000,493000,None,316000,316000,None,None,43476000,None,-493000,None,124830000,None,-89724000,5760000,391270000,385510000,385510000,-117582000,62857000,14993000,80297000,None,-16791000,15030000,16791000,354339000,33073000,None,24190000,-83927000,5797000,16791000,-21209000,-89625000,-67136000,-42946000
SPWR,2018-12-31,USD,2352649000,1073771000,309407000,309407000,308146000,185111000,1096286000,839871000,216614000,12582000,12582000,None,63980000,43659000,5955000,0,162033000,2502535000,705006000,325550000,103760000,40074000,40074000,1932161000,None,40528000,39500000,856692000,80602000,203530000,839136000,-208696000,187069000,-2480988000,141000,141180000,-149030000,2161000,None,-43397000,16083000,24190000,6548000,-12196000,41718000,-104565000,-24471000,46529000,9607000,3872000,3872000,None,None,None,None,None,22255000,None,-3872000,None,-126972000,None,-158174000,-7571000,456837000,-504944000,463706000,388982000,-6203000,-16985000,49025000,None,-30215000,247000,30462000,456837000,-6222000,None,2721000,-165503000,-7329000,30215000,468022000,-158723000,-135041000,-132320000
SPWR,2018-09-30,USD,3126117000,1225155000,220789000,220789000,382888000,229279000,1492176000,760590000,202554000,14499000,14499000,None,458949000,70928000,55902000,399000,176671000,3075104000,719155000,358173000,61032000,65885000,637000,2419585000,None,591385000,65248000,1406937000,592022000,171138000,803885000,-55958000,186788000,-2322814000,141000,140985000,-26313000,109857000,None,-58230000,-102719000,24060000,7198000,-18915000,-64617000,-172146000,-57307000,93702000,1176000,281000,281000,None,16496000,16496000,None,None,0,None,-281000,None,-172146000,None,-89826000,9877000,428263000,418386000,418508000,-80203000,76069000,15898000,90080000,None,25972000,51944000,25972000,428263000,-3643000,0,2300000,-86146000,3680000,-25972000,-106551000,-91751000,-60174000,-57874000
SPWR,2018-06-30,USD,3069810000,1219747000,256689000,256689000,368407000,None,1850063000,757071000,186396000,20878000,20878000,None,None,5838000,36941000,438000,140039000,2924834000,696212000,349819000,None,58194000,58194000,2242957000,None,463696000,57424000,1278600000,1839604000,166750000,799339000,34851000,186439000,-2232988000,141000,140985344,-161734000,None,None,46307000,38000000,24743000,12346000,38000000,27942000,-113911000,-16964000,164587000,-5684000,349000,349000,None,None,None,None,None,0,None,-349000,None,-132488000,1896000,-447117000,-309961000,449097000,759058000,759312000,-477917000,64908000,31275000,167956000,None,-26718000,None,26718000,449097000,36624000,None,38568000,-444017000,3100000,26718000,-310215000,-447897000,-417299000,-378750000
SPWR,2018-03-31,USD,3782723000,1204963000,260672000,260672000,354611000,None,2577760000,1137083000,353712000,23512000,23512000,None,None,5959000,5959000,494000,508249000,3187366000,964731000,334201000,None,59583000,359458000,2236740000,None,431655000,358509000,1245774000,2098563000,154248000,817540000,477159000,186065000,-1785927000,141000,139479270,-122080000,None,None,17890000,11800000,38568000,16503000,17957000,41654000,-483843000,360794000,-235082000,-301810000,374000,374000,None,None,None,None,None,None,None,-374000,None,-483843000,-1601000,-115974000,10574000,391888000,381314000,381640000,-134042000,65295000,19052000,144616000,None,-25106000,None,25106000,391888000,15794000,None,39833000,-113346000,2628000,25106000,10248000,-113864000,-88240000,-48407000
TCFC,2022-12-31,USD,2410017000,27619000,25473000,27619000,None,None,63354000,21308000,20532000,11469000,634000,10835000,929985000,467239000,4286000,1818158000,None,2223006000,79000000,None,None,79000000,79000000,2144006000,6202000,0,79000000,79087000,79000000,4176926000,6202000,187011000,None,132235000,56000,5637906,7895000,13573000,None,1561000,2795000,-153000,162000,1544000,None,7615000,-75843000,40118000,0,0,0,0,930000,930000,None,None,0,None,0,None,-27830000,None,7615000,9449000,21707000,12258000,None,7056000,3230000,None,2393000,None,20431000,25252000,4821000,2289000,None,181000,-142000,10317000,2702000,4821000,7615000,8429000,15138000,14996000
TCFC,2022-09-30,USD,2359621000,42432000,53303000,37232000,None,None,63928000,21626000,None,11525000,725000,10800000,2829663000,468963000,4254000,6791000,None,2180467000,8310000,None,None,None,8310000,2172157000,6288000,90652000,None,None,90652000,2126557000,6288000,179154000,None,125608000,56000,5636640,8081000,140000,None,708000,2275000,274000,243000,692000,None,7580000,-82661000,39740000,0,506000,506000,0,935000,935000,None,None,0,None,-506000,None,-34840000,None,7580000,9266000,19586000,10320000,None,6172000,2997000,None,3094000,None,19057000,21345000,2288000,1229000,None,177000,97000,9960000,2380000,2288000,7580000,-4479000,12248000,12345000
TCFC,2022-06-30,USD,2323514000,59946000,88143000,55246000,None,None,59804000,21802000,None,11656000,821000,10835000,2805345000,490086000,4423000,1637472000,None,2138643000,5791000,None,None,None,5791000,37910000,6372000,121638000,None,None,121638000,2085376000,6372000,184871000,None,119523000,56000,5647821,8754000,135000,None,1633000,1412000,252000,871000,710000,None,6834000,-9415000,-24358000,0,1499000,1499000,0,939000,939000,None,None,0,None,-1499000,None,-25019000,None,6834000,8778000,18541000,9763000,None,5814000,2862000,None,2964000,None,17568000,18774000,1206000,1424000,None,150000,102000,9203000,2369000,1206000,6834000,-6044000,10409000,10511000
TCFC,2022-03-31,USD,2351923000,121924000,113162000,117724000,None,None,54584000,21304000,None,11724000,924000,10800000,2847499000,512296000,4562000,1546692000,None,2158783000,6266000,None,None,None,6266000,50003000,6266000,112537000,None,12235000,112537000,2095083000,6266000,193140000,None,115179000,57000,5688221,10695000,2374000,None,586000,-1699000,1318000,250000,-199000,None,6288000,-73589000,36402000,0,1550000,1550000,0,949000,949000,None,None,0,None,-1550000,None,-26492000,None,6288000,7971000,17501000,9530000,None,4824000,2574000,None,3147000,None,16469000,17336000,867000,1451000,None,149000,573000,8421000,2133000,867000,6288000,-10729000,9288000,9861000
TCFC,2021-12-31,USD,2327306000,1749634000,139654000,144426000,None,None,48451000,21427000,18935000,11867000,1032000,10835000,1000657000,502818000,4772000,1489151000,None,2119173000,6343000,None,None,0,0,50084000,6343000,12231000,None,12391000,12231000,2056164000,6343000,208133000,None,113448000,57000,5710900,2751000,12471000,None,-6869000,-530000,-161000,381000,-457000,None,6751000,-60872000,50532000,0,335000,335000,0,815000,815000,None,None,0,None,-335000,None,-7589000,None,6751000,8992000,19171000,10179000,None,7463000,3668000,None,3349000,None,16881000,17778000,897000,2290000,None,139000,-344000,8992000,2241000,897000,6751000,4808000,9889000,9545000
TCFC,2021-09-30,USD,2278692000,1740271000,147243000,152048000,1536000,None,48782000,21795000,None,11982000,1147000,10835000,808922000,461676000,4805000,1167072000,None,2074564000,-6129000,None,None,None,-6129000,50163000,6418000,123945000,None,12461000,123945000,2004607000,6418000,204128000,None,107890000,57000,5709814,11352000,150000,None,2096000,-1452000,258000,134000,-545000,None,6404000,-81112000,78092000,0,2547000,2547000,0,812000,812000,None,None,0,None,-2547000,None,7071000,None,6404000,8562000,18009000,9447000,None,5397000,2503000,None,2624000,None,16609000,17659000,1050000,1400000,None,137000,121000,8562000,2158000,1050000,6404000,3332000,9612000,9733000
TCFC,2021-06-30,USD,2195059000,1685212000,138911000,64321000,1536000,None,48176000,21630000,None,12102000,1267000,10835000,618557000,352699000,4814000,1388548000,None,1991097000,105495000,None,None,None,105495000,65261000,6512000,126749000,None,27619000,126749000,105495000,6512000,203962000,None,104889000,58000,5845009,9951000,159000,None,2189000,238000,261000,1462000,-747000,None,6432000,-94309000,35431000,0,3954000,3954000,0,839000,839000,None,None,0,None,-3954000,None,6454000,None,6432000,8331000,18000000,9669000,None,5084000,2539000,None,2597000,None,16435000,17444000,1009000,1856000,None,135000,126000,8622000,2190000,1009000,6432000,7811000,9631000,9757000
TCFC,2021-03-31,USD,2149531000,1769558000,187838000,149011000,2329000,None,47831000,20540000,None,12229000,1394000,10835000,2231432000,253348000,4787000,1447120000,None,1948772000,105534000,None,None,None,105534000,65367000,6614000,145653000,None,27001000,145653000,105534000,6614000,200759000,None,103294000,59000,5888250,9163000,2650000,None,-399000,-2248000,857000,668000,-1380000,None,6299000,-19753000,121363000,0,210000,210000,0,704000,704000,None,None,0,None,-210000,None,110773000,None,6299000,8131000,18574000,10443000,None,4352000,2515000,None,3175000,None,16509000,17678000,1169000,2360000,None,147000,660000,8426000,2127000,1169000,6299000,3479000,9595000,10255000
TCFC,2020-12-31,USD,2026439000,1695419000,77065000,81920000,3109000,None,49873000,20271000,19526000,13862000,3027000,10835000,2111867000,246105000,4855000,1402921000,None,1828426000,19526000,None,None,0,0,66916000,8088000,27302000,None,27805000,27302000,19526000,8088000,198013000,None,97944000,59000,5892755,8104000,6612000,None,-668000,-1597000,-615000,46000,-258000,None,6139000,-2502000,-116230000,0,271000,271000,0,704000,704000,None,None,19516000,None,-271000,None,-110628000,None,6139000,7670000,17742000,10072000,None,5800000,2253000,None,1870000,None,15972000,17913000,1941000,2370000,None,154000,-383000,8270000,2131000,1941000,6139000,5863000,10211000,9828000
TCFC,2020-09-30,USD,2137437000,123113000,187693000,123113000,3998000,None,50184000,20671000,None,14201000,3366000,10835000,464300000,1836744000,4851000,1504723000,None,1944587000,3159000,None,None,0,0,62512000,8193000,103019000,None,43298000,103019000,3159000,94086000,192850000,None,92814000,59000,5895074,6404000,175000,None,2059000,1839000,286000,101000,2202000,None,3799000,-2717000,37585000,-5000000,27000,27000,0,705000,705000,None,None,873000,None,0,None,2931000,None,3799000,2583000,14534000,11951000,None,-233000,2678000,None,2816000,None,15368000,17483000,2115000,1666000,229000,142000,144000,5083000,1284000,2115000,3799000,4062000,7198000,7342000
TCFC,2020-06-30,USD,2093756000,121796000,146421000,121796000,3695000,None,50114000,20972000,None,14445000,3610000,10835000,475004000,1839118000,4831000,1453265000,None,1904314000,5000000,None,None,5000000,5000000,87632000,8296000,120536000,131801000,68806000,125536000,1670364000,135097000,189442000,None,89781000,59000,5894009,5590000,174000,None,502000,2672000,302000,62000,1696000,None,3450000,-146862000,261851000,-22000000,0,0,0,708000,708000,None,None,136163000,None,0,None,2805000,None,3450000,1086000,13983000,12897000,None,-1390000,2437000,None,2476000,None,15224000,17638000,2414000,2259000,None,151000,151000,4586000,1136000,2414000,3450000,4808000,7000000,7151000
TCFC,2020-03-31,USD,1826621000,30610000,25842000,30610000,6338000,None,50779000,21305000,None,14796000,3961000,10835000,1921267000,1691250000,4768000,1320041000,None,1641354000,27000000,None,None,27000000,27000000,87750000,8397000,130553000,27000000,67435000,157553000,1512589000,8397000,185268000,None,87070000,59000,5886981,7985000,4503000,None,-1325000,-2519000,689000,46000,58000,None,2748000,-40645000,26033000,22000000,0,0,0,702000,702000,None,None,27000000,None,0,None,-6627000,None,2748000,-1409000,12374000,13783000,None,-4199000,2559000,None,2790000,None,14353000,18039000,3686000,2121000,None,158000,560000,2691000,-57000,3686000,2748000,4403000,6377000,6937000
TCFC,2019-12-31,USD,1797536000,37138000,32469000,37138000,7773000,None,34615000,21662000,18150000,12953000,2118000,10835000,421252000,1445109000,4669000,1295799000,None,1616042000,5000000,None,None,5000000,5000000,83865000,8495000,40370000,5000000,5007000,45370000,1511837000,8500000,181494000,None,85059000,59000,5563486,3599000,10838000,None,971000,2536000,-896000,195000,-194000,None,4075000,-24804000,-63017000,-10000000,0,0,0,664000,664000,None,None,0,None,10632000,None,4075000,None,4075000,4828000,15121000,10293000,None,4828000,3099000,None,2997000,None,13713000,18279000,4566000,2213000,-1000,165000,-103000,5633000,1558000,4566000,4075000,3864000,10199000,10096000
TCFC,2019-09-30,USD,1855732000,299093000,116691000,299093000,10195000,None,35436000,22320000,None,13116000,2281000,10835000,93319000,1405856000,4665000,1375972000,None,1688323000,15000000,None,None,15000000,15000000,98994000,8607000,161387000,15000000,55708000,176387000,1559960000,8600000,167409000,None,81682000,56000,5560878,6216000,181000,None,1208000,-691000,334000,147000,-218000,None,3693000,-22709000,94838000,5000000,0,0,0,663000,663000,None,None,25000000,None,0,None,3539000,None,3693000,4640000,14314000,9674000,None,2032000,2439000,None,2608000,None,13525000,18259000,4734000,1239000,None,165000,169000,5090000,1397000,4734000,3693000,4364000,9824000,9993000
TCFC,2019-06-30,USD,1756448000,260468000,38346000,260468000,10742000,None,35860000,22575000,None,13285000,2450000,10835000,100260000,1377631000,4603000,1314539000,None,1592803000,10000000,None,None,10000000,10000000,75200000,9797000,100103000,10000000,30770000,110103000,1494442000,9797000,163645000,None,78689000,56000,5559821,2191000,186000,None,-40000,2295000,341000,51000,100000,None,3627000,-23142000,39589000,-25000000,0,0,0,670000,670000,None,None,0,None,0,None,3534000,None,3627000,4646000,14137000,9491000,None,2004000,2467000,None,2642000,None,13259000,18118000,4859000,1253000,None,166000,175000,5021000,1394000,4859000,3627000,5144000,9880000,10055000
TCFC,2019-03-31,USD,1711947000,248114000,19708000,248114000,10949000,None,36382000,22922000,None,13460000,2625000,10835000,100006000,1353591000,4511000,1283467000,None,1552867000,35000000,None,None,35000000,35000000,65499000,10080000,83019000,35000000,20637000,118019000,1439167000,10080000,159081000,None,75757000,56000,5558137,3684000,5056000,326000,-1479000,-358000,741000,415000,374000,None,3877000,-25807000,8795000,0,17000,17000,0,671000,671000,None,None,0,None,-17000,None,-13328000,None,3877000,4693000,13598000,8905000,None,1790000,2307000,None,2893000,None,13037000,17797000,4760000,1061000,None,189000,596000,5193000,1316000,4760000,3877000,5251000,9953000,10549000
TCFC,2018-12-31,USD,1689227000,243526000,33036000,33036000,8111000,210490000,1172663000,22922000,16652000,13309000,2474000,10835000,216247000,1337129000,4428000,1279511000,None,1534745000,35000000,None,None,35000000,35000000,55436000,None,20436000,None,35016000,55436000,1429629000,None,154482000,None,72594000,56000,5551980,6324000,4700000,None,1243000,-471000,-3197000,911000,-70000,None,3817000,-51681000,6798000,30000000,3000,3000,0,540000,540000,None,None,0,None,-3000,None,-38559000,None,3814000,4723000,13899000,8705000,4682000,4723000,7804000,None,8227000,None,12826000,17043000,4217000,1067000,None,202000,423000,5185000,1371000,4217000,3817000,4619000,9402000,9825000
TCFC,2018-09-30,USD,1676409000,71595000,71595000,71595000,8207000,None,33141000,22433000,None,10708000,2993000,10708000,205179000,1297915000,107962000,1281998000,None,1526261000,5000000,None,None,5000000,5000000,55451000,None,20451000,None,None,25451000,1452371000,None,150148000,None,69295000,56000,5551184,6183000,7088000,None,231000,-1485000,411000,386000,247000,None,3858000,-41365000,86392000,-31500000,0,0,0,537000,537000,None,None,0,None,0,None,51210000,None,3858000,5259000,13829000,8532000,3763000,-1897000,6952000,None,7156000,None,12760000,16484000,3724000,1069000,None,207000,425000,5299000,1441000,3723000,3858000,3407000,9023000,9448000
TCFC,2018-06-30,USD,1586288000,20385000,20385000,20385000,8305000,None,33075000,22472000,None,10603000,3186000,10603000,179868000,1280812000,79026000,1261346000,None,1439042000,36500000,None,None,36500000,36500000,65467000,None,30467000,101967000,None,66967000,1323868000,None,147246000,None,66021000,56000,5551123,2032000,2549000,None,-213000,1814000,1142000,394000,44000,None,2335000,-23413000,7311000,-15000000,64000,64000,0,543000,543000,None,None,0,None,-64000,None,-14070000,None,2335000,2763000,13306000,10141000,3743000,-5542000,7366000,None,8305000,None,12411000,15754000,3343000,901000,None,202000,417000,3163000,828000,3343000,2335000,2051000,6506000,6923000
